text,label
Simultaneous Equations Recognise whether you need to add or subtract linear equations in order to eliminate a variable What do you need to do to eliminate the qs in each of these pairs of simultaneous equations? [  Pair 1  Pair 2; 2p-4q=6 2p-4q=6; 7p+4q=9 7p-4q=9 ]  Subtract Pair 1 Subtract Pair 2,"1420    Believes that when eliminating a variable, reg...
Name: MisconceptionName, dtype: object"
Rounding to Significant Figures Round numbers greater than 1 to one significant figure Round this number to 1 significant figure:      73975  74000,"1248    Rounds to the wrong degree of accuracy (rounds...
Name: MisconceptionName, dtype: object"
"Linear Equations Solve linear equations with the variable appearing on both sides, with all positive integers Alisha is using cups and counters to help her solve an equation. Which would be the correct start to work it out? ![Three diagrams of equations shown with cups and counters.  Step 1 is one cup plus four counters equals two cups and two counters. Step 2 is four counters equals one cup plus two counters. Step 3 is two counters equals one cup.]() [ x+4=2 x+2;     3 x=6 ]","1214    When solving an equation, uses the same operat...
Name: MisconceptionName, dtype: object"
Probability of Single Events Know that the probabilities of exhaustive events must sum to 1 The probability of an event occurring is 2/7.  What is the probability of the event not occurring? 5,"604    Gives probability as an integer instead of a f...
Name: MisconceptionName, dtype: object"
"Venn Diagrams Identify the regions on a double Venn diagram given in words 60 people completed an online survey about the car they own. The results are shown in the Venn Diagram.  How many people own a black car? ![A Venn diagram with two circles labelled Owns a 4x4 and Owns a Black Car. The number 27 is in the Owns a 4x4 only region, 15 is in the intersection, and 8 is in the Owns a Black Car only region.]() 8","1025    Forgets to include the intersection value when...
Name: MisconceptionName, dtype: object"
Nets Identify the net of a non-prism Which is the correct net for this shape? ![A 3D image of a triangular prism]() ![None of the above](),"690    Struggles to visualise nets of 3D shapes
Name: MisconceptionName, dtype: object"
Multiplying and Dividing with Decimals Multiply two decimals together with a different number of decimal places 0.15 × 0.2= 0.003,"1708    Does not understand place value within a number
Name: MisconceptionName, dtype: object"
"Linear Sequences (nth term) Use the nth term rule for ascending integer linear sequences to find another term in the sequence If you know the first term of a linear sequence and you multiply it by 10, you get the 10^th term of that sequence. Is this statement... never true","557    Assumes a fact without considering enough exam...
Name: MisconceptionName, dtype: object"
Multiplying Fractions Multiply proper fractions in the form: Fraction × Fraction Calculate: 1/9×1/5 1/14,"1280    When multiplying fractions, multiplies the num...
Name: MisconceptionName, dtype: object"
"Inequalities on Number Lines Represent a linear inequality in the form a ≤ x ≤ b (and other sign arrangements) on a numberline Which number line represents -1 ≤ x<3 ? ![Number line with numbers from -5 to 5. Above the -1 is an open,  unfilled circle and above the 3 is a green, filled circle. The two circles are joined by a horizontal line.]()","550    When representing an inequality on a numberlin...
Name: MisconceptionName, dtype: object"
"Function Machines For a given algebraic input, find the output of a function machine Which of the following pairs of function machines are correct? ![2 function machines both with 4 rectangles in a row and joined by arrows pointing from left to right. The first function machine has ""p"" written inside the first rectangle on the left and ""input"" written above it; it has ""+ 3"" written inside the next rectangle, ""✕ 2"" written inside the next rectangle and the final rectangle on the right has ""output"" written above it and ""3 + 2p"" written inside it.  The second function machine has ""p"" written inside the first rectangle on the left and ""input"" written above it; it has ""+ 3"" written inside the next rectangle, ""✕ 2"" written inside the next rectangle and the final rectangle on the right has ""output"" written above it and ""2(3 + p)"" written inside it.]()","77    Does not follow the arrows through a function ...
Name: MisconceptionName, dtype: object"
"Parallel Lines Recognise perpendicular lines Tom and Katie are discussing this pair of lines Tom says they are equal length Katie says they are perpendicular Who do you agree with? ![Two blue lines, each with a little red line marked across them. The blue lines don't touch each other, but they are closer together at one end.]() Neither is correct","2137    Does not know what dashes on the sides of shap...
Name: MisconceptionName, dtype: object"
"Simultaneous Equations Solve basic introduction simultaneous equation problems, often involving shapes and symbols Chris orders 3 cups of tea and a cake, and his bill comes to £3.10  Amy orders 5 cups of tea and a cake, and her bill comes to £ 4.50. How much does one cup of tea cost? £ 1.40","1417    When solving an equation forgets to eliminate ...
Name: MisconceptionName, dtype: object"
Writing Ratios Convert fractions to ratios 1/5 of the counters in a bag are blue. 3/10 of the counters are red. 1/2 of the counters are purple. Which of these show the ratio of blue : red : purple? ![An image of a bag]() 5: 10: 2,"1820    Uses the denominator when converting from frac...
Name: MisconceptionName, dtype: object"
BIDMAS Answer negative number problems that require the use of BIDMAS Which calculation is equal to -20 ? (-42) ÷(-2)+1,"1400    Believes dividing a negative by a negative giv...
Name: MisconceptionName, dtype: object"
"Laws of Indices Multiply algebraic terms, involving non-linear versions of different letters (e.g. 4a2 x 5ab) 5 p^2× 2 p q ≡ Does not simplify","346    Does not understand how to multiply algebraic ...
Name: MisconceptionName, dtype: object"
BIDMAS Use the order of operations to carry out calculations involving brackets      1+2 ×(3-4)=   Which calculation should you do first? It doesn't matter: you get the same answer,"2532    Believes order of operations does not affect t...
Name: MisconceptionName, dtype: object"
"Graphs of Exponentials and Other Powers of x Calculate coordinates of points on the graph of y = ax, where x is a negative integer  This is a part of the table of values for the equation y=2^x  x     -5   y         What should replace the star? -10","1072    Multiplies by the index
Name: MisconceptionName, dtype: object"
Fractions of an Amount Read fractions How do you say this fraction? 3/5 Third fifths,"1523    Does not know how to say a fraction
Name: MisconceptionName, dtype: object"
Averages and Range from Frequency Table Calculate the mean from a frequency table The table below is a summary of the number of spots counted on 20 ladybirds. Calculate the mean number of spots per ladybird. ![  Number of Spots     Frequency   5     3   6     4   7     12   8     1   ]() 6.5(1 dp),"1379    Rounds down instead of up
Name: MisconceptionName, dtype: object"
Right-angled Triangles (SOHCAHTOA) Recall the formulae for the trigonometric ratios = Hypotenuse / Opposite  What should replace the star? tan (θ),"2466    Uses tan when sin is required
Name: MisconceptionName, dtype: object"
"Quadratic Sequences Count a number of objects      1,3,6,10, … ?   Which pattern matches the sequence above? ![A sequence represented using red circles arranged in a pattern so that the first term has one red dot and then an additional two dots are added underneath this one red dot for the second term. For the third term another two red dots are added underneath and for the fourth term, two more added underneath the previous pattern.]()","108    Uses only the first two terms of a sequence to...
Name: MisconceptionName, dtype: object"
"Other Sequences Recognise cube numbers      1,8,27,64, …   What is the name given to this sequence of numbers? The triangular numbers","2489    Thinks cube numbers are triangular numbers
Name: MisconceptionName, dtype: object"
"Linear Equations Solve two-step linear equations, with the variable on one side, involving positive fractions Solve the equation: t-3/2=1/8 t=3 1/16","1214    When solving an equation, uses the same operat...
Name: MisconceptionName, dtype: object"
Graphical Solution of Simultaneous Equations Given a sketch of a linear graph solve f(x) = n This is a graph of y=4 x-1 ![A set of axes with y=4x-1 drawn on.]() Use the graph to solve 4 x-1=-3 x=-3,"57    Believes the solution to mx + c = a is the x i...
Name: MisconceptionName, dtype: object"
"Squares, Cubes, etc Calculate the square root of a number What is the value of the missing number? ![ 2|c|13^2   ………     12^2   ]() 1","729    Thinks the sum of 2 numbers, each squared firs...
Name: MisconceptionName, dtype: object"
Percentage Increase and Decrease Increase a number by a given percentage mentally where the percent is a multiple of 10 Increase 160 by 30 % 4800,"531    Thinks when finding a percentage you multiply ...
Name: MisconceptionName, dtype: object"
"Linear Equations Solve one-step linear equations requiring addition or subtraction, with all positive integers Isaac is solving an equation. This is the left-hand side of two lines of working from Isaac's book. Isaac always records what operation he has done to both sides of the equation. What operation should replace the star? ![The image shows two lines of working and an arrow from the top line to the bottom line with a star next to it where the operation would be labelled. The top line of working is x - 7 = ..., and the bottom line is x = ...]() -7","1214    When solving an equation, uses the same operat...
Name: MisconceptionName, dtype: object"
"Substitution into Formula Given an equation, form  or identify related equations      3 k+2<m+2  Using the diagram on the right, is the expression above... ![A bar model where the same length is represented by either 3 lengths of 'k' or 1 length of 'm']() Need more information","31    Does not understand bar modelling in algebra
Name: MisconceptionName, dtype: object"
Parallel Lines Identify parallel lines written in the form y = c - mx Tom and Katie are discussing parallel lines Tom says y=4-3 x and y=4-2 x are parallel  Katie says y=4-3 x and y=2-3 x are parallel Who is correct? Both Tom and Katie,"585    Believes lines can be parallel by having the s...
Name: MisconceptionName, dtype: object"
Mental Multiplication and Division Carry out mental divisions when the answer leaves a remainder Sarah has some apples. She shares them into 6 equal groups and there is one left over. How many apples could she have? 35,"2329    Thinks the remainder is the difference between...
Name: MisconceptionName, dtype: object"
"Function Machines For a given algebraic input, find the output of a function machine Which of the following pairs of function machines are correct? [  a→4 →× 3→4+3 a; a→+4→× 3→3(4+a) ]","77    Does not follow the arrows through a function ...
Name: MisconceptionName, dtype: object"
Laws of Indices Calculate questions involving the power law of indices with positive integer powers (5^4)^3= None of these options,"1921    Does not understand laws of indices
Name: MisconceptionName, dtype: object"
"Converting between Fractions and Percentages Solve problems involving converting between fractions, decimals and percentages 0.2=1/5=? % 2 %","61    Multiplies by 10 instead of 100 when convertin...
Name: MisconceptionName, dtype: object"
Inequalities on Number Lines Understand inequality notation Which of these statements show that j is smaller than 5 ? j>5,"1880    Mixes up greater than and less than symbols
Name: MisconceptionName, dtype: object"
"Simplifying Expressions by Collecting Like Terms Simplify algebraic expressions to maintain equivalence by collecting like terms involving just one linear variable Simplify, if possible:      z+5  z^5","2504    Does not realise that two letters together, or...
Name: MisconceptionName, dtype: object"
"Function Machines For a given output find the input of a function machine ![A function machine with 3 rectangles in a row, joined by arrows pointing from left to right. The first rectangle on the left is empty and says ""input"" above it. The middle rectangle has ""-4"" written inside it and the final rectangle has ""output"" written above it and ""11"" written inside it.]() What is the input of this function machine? 44","481    Thinks the inverse of subtraction is multiplic...
Name: MisconceptionName, dtype: object"
Dividing Fractions Divide proper fractions in the form: Fraction ÷ Integer Calculate 1/6÷ 3 1/2,"1156    When dividing a fraction by an integer, divide...
Name: MisconceptionName, dtype: object"
"Written Multiplication Multiply 3 digit integers by 2 digit integers using long multiplication What is a correct way to set up this problem to solve it using long multiplication?      128 × 26  ![128 multiplied by 26 set out to perform long multiplication. 128 is written in 3 columns with 100 in the first column, 20 in the second column and 8 in the third column. 26 is written underneath this, with 20 under 20 and 6 under 8.]()","1626    Has partitioned the digits when doing long mul...
Name: MisconceptionName, dtype: object"
Factorising into a Double Bracket Factorise a quadratic expression in the form x² + bx + c Factorise x^2+20 x+64 (x+14)(x+6),"418    Believes that when factorising a quadratic, th...
Name: MisconceptionName, dtype: object"
Laws of Indices Find the reciprocal of a fraction What is the reciprocal of -1/3 ? 1/3,"947    Makes the number negative when asked to find t...
Name: MisconceptionName, dtype: object"
"Types, Naming and Estimating Identify obtuse angles This angle is... ![An image of an angle that is larger than 90 degrees but smaller than 180 degrees.]() A right angle","599    Does not understand that an obtuse angle is be...
Name: MisconceptionName, dtype: object"
"Rearranging Formula and Equations Rearrange formulae to change the subject where the subject appears once and two steps are needed The formula for the area of a triangle, A, is ![Triangle with base labelled b and perpendicular height labelled h]() A=1/2(b × h) Rearrange this to make the base, b, the subject. b=A/2 h","1114    Believes they can change the subject of a form...
Name: MisconceptionName, dtype: object"
Substitution into Formula Substitute positive integer values into expressions involving no powers or roots When h=15  h/3=  -5,"1648    Believes dividing two positives will give a ne...
Name: MisconceptionName, dtype: object"
Multiples and Lowest Common Multiple Identify the Lowest Common Multiple of two numbers What is the lowest common multiple of 8 and 4 ? 4,"1028    Multiplies up without finding unit price in pr...
Name: MisconceptionName, dtype: object"
"Other Sequences Continue a sequence involving triangle numbers Here are two consecutive triangle numbers: 153,171, … What is the next triangle number in the sequence? 324","1410    Believes to find the next traingle number you ...
Name: MisconceptionName, dtype: object"
Factorising into a Double Bracket Factorise a quadratic expression in the form x² - bx - c Tom and Katie are arguing about factorising. Tom says x^2+5 x+6 ≡(x+3)(x+2)  Katie says x^2-5 x-6 ≡(x-3)(x-2)  Who is correct? Both Tom and Katie,"1597    Believes multiplying two negatives gives a neg...
Name: MisconceptionName, dtype: object"
Horizontal and Vertical Lines Know the equation of the axes What is the equation of the y axis? y=x,"422    Thinks x = y is an axis
Name: MisconceptionName, dtype: object"
"Rounding to the Nearest Whole (10, 100, etc) Round integers to the nearest 1000 What is 326 rounded to the nearest 1000 ? 500","1248    Rounds to the wrong degree of accuracy (rounds...
Name: MisconceptionName, dtype: object"
Parallel Lines Identify parallel lines written in the form y = mx + c Tom and Katie are arguing about parallel lines.  Tom says y=5x+7 and y=3 𝐱 + 7 are parallel.  Katie says y=5x+7 and y=5x-2 2 are parallel.  Who is correct? Both Tom and Katie,"585    Believes lines can be parallel by having the s...
Name: MisconceptionName, dtype: object"
Writing Ratios Reduce a ratio involving two numbers to its simplest form Write the following ratio in its simplest form so both sides of the ratio are integers: 1/8: 1/2 2: 8,"1918    Does not fully simplify ratio
Name: MisconceptionName, dtype: object"
"Probability of Single Events Identify and represent sets using set notation Tom and Katie are discussing the probability spinner  Tom says the sample space can be written as: S={1,2}  Katie says the sample space can be written as: S={1,1,2,2,2} Who do you agree with? ![Circle divided into 5 equal sections. 2 sections labelled with a blue number 1. 3 sections labelled with a red number 2.]() Only Katie","2142    Does not know that to factorise a quadratic ex...
Name: MisconceptionName, dtype: object"
"Length Scale Factors in Similar Shapes Solve length problems involving similar shapes where the missing length is the longer one What is the ratio of x to y ? ![A triangle. The bottom width is marked '15cm'. One side is split into two parts, one part is called 'x', the other is marked 'y'. A second line goes across the triangle from where the side is split into two parts. It is marked '5cm'. ]() 1: 5","357    Does not understand that in the ratio 1:n the ...
Name: MisconceptionName, dtype: object"
"Factors and Highest Common Factor Use the prime factor decomposition of a number to calculate the number What number should replace  in the Venn diagram? ![A Venn diagram with two circles. The left hand one is labelled 'prime factors of ⋆,́ the right hand circle is labelled 'prime factors of 60'. In the left hand circle, there is an 11, in the overlap there is a 2 and a 3, and in the right hand circle there is a 2 and a heart. ]() 132","2003    Believes multiply all numbers in a prime facto...
Name: MisconceptionName, dtype: object"
Place Value Carry out a subtraction problem with positive integers where the answer is less than 0 609-1000= This problem cannot be solved,"712    Believes you can not take away a larger number...
Name: MisconceptionName, dtype: object"
"Cubics and Reciprocals Given a positive x value, find the corresponding y value for reciprocal graphs This is a part of the table of values for the equation y=1/x  x     0   y         What should replace the star? 0","176    Believes that a reciprocal equation is defined...
Name: MisconceptionName, dtype: object"
"Compound Area Calculate compound area involving just rectangles and squares, where the dimensions are given in the same units Paige, Kaci and David want to find the area of the school playground. They each do it a different way. Who is correct? ![A compound shape made up of two rectangles.  Dimensions are 6 metres by 12 metres and also 4 metres by 8 metres. Two sides do not have measurements so need to be deduced]() David: 12 × 10-6 × 4","1527    Does not know how to find missing lengths in a...
Name: MisconceptionName, dtype: object"
Completing the Square Complete the square for expressions that end up in the form (x + a)² + b y= x^2+8x+2  Write in the form (x+a)^2+b (x+4)^2-16,"1994    When completing the square in the form (x - a)...
Name: MisconceptionName, dtype: object"
"Function Machines Determine the function of a single function machine used to create an algebraic expression Tom and Katie are discussing this function machine ![A function machine with an input of m+2, no function labelled and an output of 3m+2]() Tom says the function could be +2 m Katie says the function could be × 3 Who do you agree with? Both Tom and Katie","220    Only multiplies the first term in the expansio...
Name: MisconceptionName, dtype: object"
Measuring Angles Use a protractor to measure angles between 90° and 180° What is the size of this angle? ![An image of a protractor. There is a red line going from the middle to 0/180 and another line from the middle to in between 160/20 and 170/10. ]() This is not an angle,"872    Thinks angles can only be measured when one li...
Name: MisconceptionName, dtype: object"
"Area of Simple Shapes Calculate the area of a parallelogram where the dimensions are given in the same units What is the area of the parallelogram? ![A parallelogram with length 7cm, perpendicular height (marked by a right angle) 3cm, and slanted height 4cm. Not to scale]() 84  cm^2","71    Multiplies all given dimensions when calculati...
Name: MisconceptionName, dtype: object"
Real Life Graphs Interpret sloping linear sections of a displacement-time graph This graph shows how far Jodie is from home whilst she is out on a walk. What might the positive sloping section represent? ![A distance time graph formed by three line segments in the shape of a trapezium. The first line segment is upward sloping and starts at 0. The end of this line segment is connected to a horizontal line that is extending to the right. The third line connects this line to the x axis and has a relatively steep negative gradient.]() Jodie has stopped walking,"1945    Believes an upward slope on a distance-time gr...
Name: MisconceptionName, dtype: object"
"Averages (mean, median, mode) from a List of Data Divide a decimal by an integer What is the mean of the following numbers?      2,    0.2,    0.02  0.2","1966    Finds the median instead of the mean
Name: MisconceptionName, dtype: object"
Converting between Decimals and Percentages Convert decimals less than 1 with 2 decimal place to percentages Write 0.15 as a percentage. 1.5 %,"61    Multiplies by 10 instead of 100 when convertin...
Name: MisconceptionName, dtype: object"
"Square Roots, Cube Roots, etc Calculate the square root of a number What is the square root of sixteen? 256","1012    Squares when asked to find the square root
Name: MisconceptionName, dtype: object"
"Linear Equations Solve two-step linear equations, with the variable on one side, with all positive integers Isaac is trying to solve the equation on the right. Here are his steps.  Which steps, if any, are correct? ![     27=9(1+k)   Step 1    3=1+k  Step 2      2=k ]() Only step 2","1214    When solving an equation, uses the same operat...
Name: MisconceptionName, dtype: object"
Multiplying and Dividing with Decimals Divide two decimals with the same number of decimal places 0.4 ÷ 0.6= 1.5,"2359    Believes division is commutative 
Name: MisconceptionName, dtype: object"
Factorising into a Single Bracket Factorise a single bracket containing a non-linear expression by taking out a single algebraic common factor (e.g. a) Tom and Katie are arguing about factorising   Tom says p^2+9 p ≡(p+3)(p+3)   Katie says p^2+9 p ≡ p(p+9)   Who is correct? Only Tom,"838    When factorising a quadratic without a non var...
Name: MisconceptionName, dtype: object"
"Sketching from Factorised Form Given the sketch of a curve in the form (x + a)(x + b), work out its factorised form Which of the following could be the equation of this curve? ![A quadratic curve with a minimum turning point at (-2, -1). The curve crosses the x axis at the points (-3,0) and (-1,0). It crosses the y axis at (0,3).]() y=(x-1)(x+3)","1697    Does not understand the link between the sign ...
Name: MisconceptionName, dtype: object"
Substitution into Formula Substitute negative integer values into formulae involving powers or roots P=4^k  What is the value of P when k=-3 ? -1/64,"433    Believes a negative power results in a negativ...
Name: MisconceptionName, dtype: object"
Ordering Fractions Use inequality notation to order fractions whose denominators are not multiples of the same number  What sign would make this statement true? 4/6 ? 10/15 <,"931    Does not understand where to place inputs/ ope...
Name: MisconceptionName, dtype: object"
"Pie Chart Interpret a pie chart The pie chart shows colours of motorbikes in a shop.  There are 3 0 more blue bikes than white. How many bikes are there altogether? ![Pie chart with 8 equal sections. One section is black, one white, three green and three blue.]() 240","1193    Multiplies up without finding unit amount
Name: MisconceptionName, dtype: object"
Function Machines For a given output find the input of a function machine ![Image of a function machine. The function is subtract 3 and the output is 7]() What is the input of this function machine? 4,"458    When finding an input of a function machine th...
Name: MisconceptionName, dtype: object"
Area Units Convert from km² to m² 2  km^2 is the same as _____ m^2 2000000000,"1230    Believes you cube the conversion factor when d...
Name: MisconceptionName, dtype: object"
Area of Simple Shapes Calculate the area of a rectangle where the dimensions are given in the same units What is the area of this rectangle? ![A rectangle with a base length 5 cm and a perpendicular height of 8 cm.]() Not enough information in the diagram,"618    Does not recall rectangle side length property
Name: MisconceptionName, dtype: object"
Finding the Gradient and Intercept of a Line from the Equation Find the gradient of a line written in the form ax + by = c A line has equation 5 x+3 y=7 What is its gradient? 5,"130    Believes that for a line written in the form a...
Name: MisconceptionName, dtype: object"
Congruency in Other Shapes Understand the meaning of congruency Tom and Katie are discussing congruent shapes. Tom says you can reflect a shape and it will still be congruent to the original.  Katie says you can rotate a shape and it will still be congruent to the original. Who is correct? Neither is correct,"1318    Does not understand that shapes are congruent ...
Name: MisconceptionName, dtype: object"
"Simultaneous Equations Solve basic introduction simultaneous equation problems, often involving shapes and symbols Chris orders 2 cups of tea and a cake, and his bill comes to £1.40  Amy orders 4 cups of tea and a cake, and her bill comes to £2.20.  How much does one cup of tea cost? 55 p","512    When asked to solve simultaneous equations, be...
Name: MisconceptionName, dtype: object"
Adding and Subtracting with Decimals Recognise and use efficient strategies for mental addition This is how Dora calculates the answer to 12.3+4.5 mentally ![Image showing a cartoon girl with three thought bubbles above her head. The first bubble states 'I added the whole part first 12+4=16'. The second states 'I then added the decimal part 0.3+0.5=0.8'. The third bubble states 'I then added 16 and 0.8 to get 16.8.So 12.3+4.5=16.8']() Dora uses the same method to calculate 3.5+21.8. Which of the following shows how she would do this? [      3+21=24;  0.5+0.8=1.3; 24+1.3=24.13 ],"2305    Ignores place value when adding a whole number...
Name: MisconceptionName, dtype: object"
"Adding and Subtracting Algebraic Fractions Subtract algebraic fractions where the denominators are linear expressions, eg (x + 5) and (x - 3), and the numerators are single terms STEP 1 Which of the options is a correct first step to express the following as a single fraction? 3/x-2-5/x 9 x-5(x-2)","715    Removes the common denominator when making equ...
Name: MisconceptionName, dtype: object"
"Trial and Improvement and Iterative Methods Select the correct answer to an iteration question to the required degree of accuracy x_n+1=10-1/x_n  Using a starting value of x_1=4, what is the solution to x=10-1/x to 2 decimal places? 9.9","1529    Rounds to the wrong degree of accuracy (signif...
Name: MisconceptionName, dtype: object"
Place Value Recognise the place value of each digit in integers What is the value of the 4 in this number? 31405 4000,"2565    Confuses the hundreds and thousands place valu...
Name: MisconceptionName, dtype: object"
"Plotting Lines from Tables of Values Given a positive y value, find an x value in a table of values for lines in the form y = c - x  This is a part of the table of values for the equation      y=6-x   x        y     8    What should replace the star? 14","670    Counts the starting number when counting on
Name: MisconceptionName, dtype: object"
"Plotting Lines from Tables of Values Given a positive x value, find a y value in a table of values for lines in the form ax + by = c This is a part of the table of values for the equation      2 x+3 y=12   x     0.3   y         What should replace the star? 4.2","1214    When solving an equation, uses the same operat...
Name: MisconceptionName, dtype: object"
Multiplying and Dividing Negative Numbers Carry out division problems involving two negative integers (-3) ÷(-5)= -0.6,"1400    Believes dividing a negative by a negative giv...
Name: MisconceptionName, dtype: object"
"Plotting Quadratics from Tables of Values Given a negative x value, find the corresponding y value for curves in the form y = x² + c This is a part of the table of values for the equation y=x^2+4  x     -6   y         What should replace the star? -32","82    Believes the square of a negative will also be...
Name: MisconceptionName, dtype: object"
Mental Addition and Subtraction Complete multi-step mental calculations What is the value of:       485+78-9  444,"1383    When two digits sum to 10 or more during an ad...
Name: MisconceptionName, dtype: object"
Weight Units Convert between kg and g 3 kilograms = grams What should replace the star? 300,"784    Thinks there are 100g in a kilogram
Name: MisconceptionName, dtype: object"
Fractions of an Amount Calculate unit fractions of an amount 1/5 of 35= 30,"2154    Thinks finding a fraction of an amount means s...
Name: MisconceptionName, dtype: object"
"Equation of a Circle Calculate points that lie on the equation of a circle in the form x² + y² = r² Which of the following points lies on the circle with equation: x^2+y^2=10 (0,5)","876    Believes squaring a negative number just chang...
Name: MisconceptionName, dtype: object"
"Pie Chart Given the sector angle on a pie chart, calculate the frequency of a group The pie chart shows the favourite subjects of children at a school.  If 12 students chose Science, how many chose French? ![A pie chart split into four parts, labelled with school subjects. The part for Mathematics is 144 degrees, Science is 36 degrees, English is 72 degrees and French is 108 degrees.]() 108","1708    Does not understand place value within a number
Name: MisconceptionName, dtype: object"
Time Tell the time from a 24 hour digital clock with times after half past the hour Which clock shows ten to twelve at night? 00:50,"685    Does not adjust the hour for “to” times
Name: MisconceptionName, dtype: object"
"Midpoint Between Two Co-ordinates Given a midpoint and a coordinate work out the position of the other coordinate, where all the values are integers but at least one is negative Here are two points and their midpoint. What should replace the star? ![A set of axis showing all four quadrants. Three points are marked in a straight line with a negative gradient. One lilac circle marks a point in the 1st quadrant and is labelled (-5, 5). One red circle marks a point in the 1st quadrant and is labelled (-2,1). Another lilac circle marks a point in the 4th quadrant and is labelled (gold star icon, green triangle icon) as the coordinates are unknown. ]()  = -7","118    Given a line segment with a midpoint that is n...
Name: MisconceptionName, dtype: object"
Standard Form Write numbers between 0 and 1 in standard form Write the following number in standard form:      0.0003001  3.1 × 10^-7,"1978    Subtracts instead of adds when answering worde...
Name: MisconceptionName, dtype: object"
"Reflection Reflect an object or a point in a diagonal line with the line of reflection drawn, where the line of reflection lies on the edge or outside the object The triangle is reflected in the dashed line What are the new coordinates of point P ? ![Four quadrant, coordinate grid with the reflection line y=-x drawn and a triangle. The triangle has coordinates: (-2,3) (-2,6) and (0,5). The point P is the coordinate (0,5)]() (-4,5)","797    Reflects horizontally or vertically instead of...
Name: MisconceptionName, dtype: object"
"Real Life Graphs Interpret linear sections of real life graphs The graph on the right shows the mass of sand in a bucket over time  The gradient of the positive sloping section would tell us... ![A graph with time (secs) on the horizontal axis and mass (g) on the vertical axis. The graph starts at the origin, travels in a straight line up and right, travels horizontally, then travels in a straight line down and right back to the x-axis, more steeply than the start. ]() The mass of sand in the bucket","1187    Does not realise that gradient represents rate...
Name: MisconceptionName, dtype: object"
"Perimeter Use the properties of an isosceles triangle to find missing lengths What is the difference between the perimeters of these two shapes? ![Beige rectangle with base length 13cm and side length 5cm]() ![Pink, isosceles triangle with base length 4cm and side length 16cm]() 72  cm","1887    Adds instead of subtracts when asked to find t...
Name: MisconceptionName, dtype: object"
Quadratic Equations Solve quadratic equations using factorisation in the form (x + a)(x + b)  This is the final stage of Lucy's solution to a quadratic equation. What should replace the star?      (h+4)(h-3)=0  h= or h=3 0,"807    Believes all quadratic equations have a soluti...
Name: MisconceptionName, dtype: object"
Simultaneous Equations Subtract two equations together to remove a variable  Isaac is trying to solve the pair of simultaneous equations on the right.       6 g+h=12       6 g-3 h=-3   He decides to subtract the bottom equation from the top equation. What will he end up with? 4 h=9,"2566    When subtracting a negative number, subtracts ...
Name: MisconceptionName, dtype: object"
"Adding and Subtracting Negative Numbers Carry out addition problems involving one negative integer ![Diagram of a thermometer showing positive and negative temperatures, with an arrow labelled +9 going from -3 up to 6]() Which of the following calculations is represented on the thermometer? -3+6=9","2054    Believes the number of jumps between two numbe...
Name: MisconceptionName, dtype: object"
Written Division Understand the non-commutativity of division Tom and Katie are discussing written division strategies.  Tom says 918 ÷ 34=934 ÷ 18  Katie says 918 ÷ 34=34 ÷ 918  Who is correct? Only Katie,"340    Does not understand that when multiplying both...
Name: MisconceptionName, dtype: object"
Simultaneous Equations Manipulate both equations so that they are in a form to be added or subtracted Tom and Katie are discussing how to get this pair of simultaneous equations in a form where they can eliminate y ( 1)  -2 x+6 y=4 (2)  x+2 y=8 Tom says you need to multiply equation (2) by 3.  Katie says you need to multiply equation (1) by 2 and multiply equation (2) by 6.  Who is correct? Only Tom,"2291    When solving simultaneous equations, thinks th...
Name: MisconceptionName, dtype: object"
Expanding Double Brackets Expand two brackets with linear terms in the form (x + a)(x + b) Which of the following answers shows a correct expansion of the expression below?      (x+4)(x-1)  x^2-x+4 x+3,"2143    Adds instead of multiplying when expanding bra...
Name: MisconceptionName, dtype: object"
"Linear Sequences (nth term) Write a missing term of a descending integer linear sequence 53,    46,    39,   … What is the 8^th term in this linear sequence? 32","672    When asked for a specific term in a sequence g...
Name: MisconceptionName, dtype: object"
"Place Value Find 100 less than a given number What number is 100 less than 876,099 ? 875,099","2264    When subtracting a power of 10, subtracts from...
Name: MisconceptionName, dtype: object"
"Trial and Improvement and Iterative Methods Select the correct answer to an iteration question to the required degree of accuracy x_n+1=5-1/x_n  Using a starting value of x_1=2, what is the solution to x=5-1/x to 2 decimal places? 4.8","1529    Rounds to the wrong degree of accuracy (signif...
Name: MisconceptionName, dtype: object"
Expanding Double Brackets Expand two brackets with linear terms in the form (x + a)(x + b) What should replace the circle when these two brackets are expanded and simplified? (p+5)(p-4) ≡ p^2 p ◯ ◯=+20,"2143    Adds instead of multiplying when expanding bra...
Name: MisconceptionName, dtype: object"
Writing Expressions Describe the meaning algebraic terms with powers Which of the following means the same as a^2 b a × b × a × b,"452    When a variable in an expression has a power, ...
Name: MisconceptionName, dtype: object"
Simplifying Expressions by Collecting Like Terms Simplify algebraic expressions to maintain equivalence by collecting like terms involving just one linear variable What could go in the missing gaps?  4|c|8 a+7   3 a     -3     ?     ?    5 a and 4,"55    When subtracting a negative number from a posi...
Name: MisconceptionName, dtype: object"
"Adding and Subtracting Algebraic Fractions Subtract algebraic fractions where the denominators are linear expressions, eg (x + 5) and (x - 3), and the numerators are single terms Express the following as a single fraction, writing your answer as simply as possible: 1/s+1-t/2 1-t/s-1","172    When subtracting fractions, subtracts the nume...
Name: MisconceptionName, dtype: object"
