text,label
adding and subtracting fractions add fractions involving mixed number fractions with the same denominator \ 1 \frac{2}{3}\frac{1}{3} \ which of the following is a correct way to write the answer to this calculation \ 4 \,1431
factorising into a double bracket recognise when it is possible to factorise an expression into a double bracket jo says when she is factorising \ x^{2}4 x \ she tries to think of two numbers that multiply together to give \ 4 \ and add together to give \ 0 \ paul says when he is factorising \ x^{2}\frac{4}{25} \ he tries to think of two numbers that multiply together to give \ \frac{4}{25} \ and add together to give \ \frac{2}{25} \ who is correct only jo,1432
factorising into a single bracket factorise a single bracket containing a nonlinear expression by taking out a single algebraic common factor eg a what should replace the circle when this expression is fully factorised \ 9 y^{2}4 y \equiv \bigstar\triangle y\bigcirc \ \ \bigcirc4 y \,1433
adding and subtracting negative numbers carry out subtraction problems involving two negative integers what number belongs in the box \ 85 \square\ \ 3 \,1435
adding and subtracting negative numbers carry out subtraction problems involving one negative integer \ 35 \ \ 8 \,1435
types naming and estimating identify obtuse angles which of the following is an obtuse angle \ 180^{\circ} \,1440
multiplying terms multiply algebraic terms involving nonlinear versions of the same letter eg 4a2 x 2a which of the following expressions is equivalent to \ \left2 p^{2}\right^{3} \ \ 8 p^{2} \,1443
squares cubes etc calculate the square of a number \ 16^{2} \ \ 256 \,1444
pie chart calculate the sector angle on a pie chart for a given group a class of students were surveyed about how many siblings they have a selection of results are shown in the table \begin{tabular}{ccc} \hline number of siblings frequency angle on a pie chart \\ \hline 0 \ 7 \ \ \bigstar \ \\ \hline 1 \ \ \ 144 \degree \ \\ \hline 2 \ \ \ \ \\ \hline 3 \ 4 \ \ \ \\ \hline 4 or more \ \ \ \ \\ \hline total 30 \ \ \\ \end{tabular} jenny wants to draw a pie chart of the information which of the following calculations would work out what replaces the star \ 7 \times 30 \,1445
pie chart calculate the sector angle on a pie chart for a given group a class of students were surveyed about how many siblings they have a selection of results are shown in the table \begin{tabular}{ccc} \hline number of siblings frequency angle on a pie chart \\ \hline 0 \ 7 \ \ \ \\ \hline 1 \ \ \ 144 \degree \ \\ \hline 2 \ \ \ \ \\ \hline 3 \ 4 \ \ \bigstar \ \\ \hline 4 or more \ \ \ \ \\ \hline total 30 \ \ \\ \end{tabular} jenny wants to draw a pie chart of the information what should replace the star \ 120^{\circ} \,1445
written division convert the reminders from written division problems into decimals john has been asked to work out the answer to \ 231 \div 4 \ he gets the answer \ 57 \ remainder \ 3 \ what is the exact value of that remainder \ 03 \,1447
estimation round numbers to an appropriate degree to estimate the answer to a calculation tom and katie are discussing using estimation when multiplying tom says \ 82 \times 4320 \ katie says \ 41 \times 8320 \ without calculating the exact answers who is correct only tom,1449
rightangled triangles sohcahtoa identify questions involving a 2d rightangled triangle that require the use of the tangent tan ratio which ratio would you use to find the value of \ p \ a rightangled triangle with the angle labelled 32 degrees the side adjacent to this is 6cm and the side opposite is p none of these,1450
rightangled triangles sohcahtoa identify questions involving a 2d rightangled triangle that require the use of the tangent tan ratio which ratio would you use to find the value of \ p \ a rightangled triangle where the angle is 52 degrees the side next to this is p and the side opposite is 6cm none of these,1450
rightangled triangles sohcahtoa identify questions involving a 2d rightangled triangle that require the use of the cosine cos ratio which ratio would you use to find the value of \ \theta \ a right angled triangle with the longest side labelled 10cm the base of the triangle is 6cm the angle made between the 6cm and 10cm sides is labelled as none of these,1450
rightangled triangles sohcahtoa identify questions involving a 2d rightangled triangle that require the use of the tangent tan ratio which ratio would you use to find the value of \ \theta \ a right angled triangle with the two shorter side lengths given as 7cm and 10cm the length of the longest side of the triangle is not given the interior angle of the triangle that is opposite the 10cm side is labelled none of these,1450
rightangled triangles sohcahtoa identify questions involving a 2d rightangled triangle that require the use of the tangent tan ratio which ratio would you use to find the value of \ \theta \ a right angled triangle with the two shorter sides marked as 7cm and 10cm the angle opposite the 10 cm side is labelled with the longest side of the triangle has no label none of these,1450
writing ratios convert ratios to fractions kate and isaac share some yoghurt in the ratio \ 2 5 \ kate has \_____\ of the total yoghurt what fraction completes the sentence \ \frac{2}{5} \,1452
averages and range from frequency table interpret numbers in a frequency table \begin{tabular}{ccc} \hline tvs frequency tvs \ \times \ frequency \\ \hline \ 0 \ \ 5 \ \ 0 \ \\ \hline \ 1 \ \ 8 \ \ 8 \ \\ \hline \ 2 \ \ 7 \ \ 14 \ \\ \hline \ 3 \ \ 4 \ \ 12 \ \\ \hline \ 4 \ \ 4 \ \ 16 \ \\ \hline \end{tabular} the table shows the numbers of tvs in the households of students in a class what does the 14 represent the mean number of tvs in the \ 7 \ households,1457
simplifying surds recognise when a square root is a surd and when it is not which of the following is not a surd \ \sqrt{51} \,1459
rounding to significant figures round numbers greater than 1 to two significant figures \ 1805672 \ what is the second significant figure in the number above \ 6 \,1460
basic calculator use perform calculator calculations with powers which of the following would give you the correct value of \ \frac{1}{7} \ on your calculator a scientific calculator the number 1 then a calculator button labelled \x^{\square} \ then the number 7,1467
converting between fractions and percentages convert two digit integer percentages to fractions what is \ 72 \ \ written as a fraction none of these options,1469
adding and subtracting negative numbers perform calculations with temperature when given in the same units which statement about the temperatures \ 5^{\circ} \mathrm{c} \ and \ 2^{\circ} \mathrm{c} \ is true \ 2^{\circ} \mathrm{c} \ is \ 7^{\circ} \mathrm{c} \ colder than \ 5^{\circ} \mathrm{c} \,1471
multiples and lowest common multiple identify the lowest common multiple of two numbers what is the lowest common multiple of \ 6 \ and \ 7 \ \ 13 \,1473
multiples and lowest common multiple recognise when to find the lowest common multiple to solve a problem a hot tap drips every \ 12 \ seconds a cold tap drips every \ 8 \ seconds they both drip at exactly the same time after how many seconds will they next drip at the same time to solve this problem you need to work out the \ _____ \ of \ 12 \ and \ 8 \ sum,1473
parallel lines recognise the notation for parallel lines this notation means that these two lines are pair of parallel lines horizontal,1480
parallel lines recognise the notation for parallel lines the two lines marked are trapezium with parallel sides labelled equal,1480
naming coordinates in 2d compare the lengths of diagonal line segments without calculating the exact length tom and katie are arguing about distance and coordinates tom says \ 32 \ and \ 23 \ are equidistant from the origin katie says \ 41 \ and \ 72 \ are equidistant from the origin who is correct neither is correct,1488
real life graphs given a situation sketch an appropriate real life graph johan wants to plot a graph to show the distance a ball travels over time after \ 2 \ seconds the ball has travelled \ 3 \ metres where on the graph should johan plot this a graph with time sec on the horizontal axis and distance m on the vertical axis d is plotted below 2 on the horizontal axis and right of 3 on the vertical axis,1488
weight units complete multistep conversions of mass that use division how should you write \ 5 \ kilograms and \ 7 \ grams in tonnes \ 005007 t \,1491
quadratic equations solve quadratic equations using balancing one of these equations has no real solutions which is it \ t2727 \,1494
quadratic equations solve quadratic equations using completing the square in the form x q r one of these equations has no real solutions which is it \ w5^{2}0 \,1494
simultaneous equations solve linear simultaneous equations requiring no scaling of expressions which of the following pairs of simultaneous equations would have no solutions \begin{array}{ccc} pair \ 1 \ pair \ 2 \ \\ \ 2 y2 x7 \ \ 2 x2 y7 \ \\ \ 2 x2 y7 \ \ 2 x2 y7 \ \end{array} both pair \ 1 \ and pair \ 2 \,1494
finding the equation of a line sketch or identify a sketch of a line given in the form y mx c where m is negative which of the following sketches could represent \ y42 x \ a straight line graph that crosses the x axis to the right of the origin and crosses the y axis below the origin,1499
bidmas use the order of operations to carry out calculations involving addition subtraction multiplication andor division \ 18 \div 22 \times 2 \ \ 22 \,1507
multiplying and dividing negative numbers answer negative number problems that require the use of bidmas \ 45 \times 3 \ \ 27 \,1507
bidmas insert brackets to make a calculation correct add brackets to this calculation to make the answer \ 7 \ \ 1664 \div 2 \ \ 1664 \div 2 \,1507
bidmas use the order of operations to carry out calculations involving addition subtraction multiplication andor division tom and katie are discussing the order of operations tom says \ 321 \equiv 312 \ katie says \ 32 \times 1 \equiv 2 \times 13 \ only katie,1507
writing expressions describe the meaning algebraic terms with no powers which statement correctly describes the following algebraic expression \ 3a b \ add three to \ \mathrm{b} \ and then multiply by a,1507
basic calculator use use the order of operations to carry out calculations involving powers what answer would your calculator give if you typed in \ 6^{2} \ a scientific calculator \ 36 \,1507
bidmas answer decimal problems that require the use of bidmas \ 04\frac{1}{5} \times 3 \ \ 06 \,1507
linear sequences nth term use the nth term rule for descending integer linear sequences to find another term in a the sequence what is the \ 15 \ th term of this sequence \ u_{n}13 n \ \ 30 \,1507
bidmas answer fraction problems that require the use of bidmas \ \frac{3}{4}\frac{1}{4} \times \frac{1}{5} \ \ \frac{1}{10} \,1507
bidmas use the order of operations to carry out calculations involving addition subtraction multiplication andor division what does the following equal \ 8710 \times 3 \ \ 33 \,1507
bidmas use the order of operations to carry out calculations involving addition subtraction multiplication andor division \ 12 \div 21 \times 2 \ \ 14 \,1507
bidmas solve problems that combine addition and subtraction think of a number then subtract \ 5 \ next divide by \ 8 \ next add 4 and finally multiply by \ 7 \ jo says you can write this as \ 7\left\frac{n5}{8}4\right \ paul says you can write this as \ 7n5 \div 84 \ who is correct neither is correct,1507
bidmas use the order of operations to carry out calculations involving addition subtraction multiplication andor division \ 36 \div 21 \ \ 55 \,1507
bidmas answer decimal problems that require the use of bidmas tom and katie are discussing the order of operations tom says \ 0102 \div 03 \equiv 0102 \div 03 \ katie says \ 0102 \div 03 \equiv 02 \div 0301 \ who is correct neither is correct,1507
combined events calculate the probability of two independent events occurring without drawing a tree diagram there are \ 4 \ red balls and \ 3 \ yellow balls in a cup the image shows the cup with the 4 red balls and 3 yellow balls kate picks a yellow ball out and then replaces it she then has a second pick what is the probability the second pick is also a yellow ball \ \frac{2}{6} \,1508
length scale factors in similar shapes identify whether two shapes are similar or not which of these statements is false all regular decagons are similar,1509
expanding single brackets multiply a single term over a bracket where the term on the outside is a number and the inside contains a linear expression expand \ 312 p \ \ 6 p3 \,1510
plotting lines from tables of values given a positive y value find an x value in a table of values for lines in the form y c x this is a part of the table of values for the equation \ y3x \ \begin{tabular}{cc} \hline\ x \ \ \bigstar \ \\ \hline\ y \ \ 9 \ \\ \hline \end{tabular} what should replace the star \ 12 \,1510
expanding single brackets multiply a single term over a bracket where the term on the outside is a number and the inside contains a linear expression expand \ 623 p \ \ 18 p6 \,1510
simultaneous equations solve linear simultaneous equations requiring a scaling of both expressions what is the value of \ l \ in these simultaneous equations \ \begin{array}{l} 2 l3 m13 \\ 3 l4 m17 \end{array} \ \ l1 \,1510
plotting lines from tables of values given a positive y value find an x value in a table of values for lines in the form y c x this is a part of the table of values for the equation \ y6x \ \begin{tabular}{ll} \hline\ x \ \ \bigstar \ \\ \hline\ y \ \ 8 \ \\ \hline \end{tabular} what should replace the star \ 14 \,1510
quadratic sequences find the nth term rule for ascending quadratic sequences in the form x bx c \ 14112031 \ldots \ when calculating the nthterm rule of this sequence what should replace the square nthterm rule \ n^{2}2 n \ \\square\ \ 4 \,1510
distance between two coordinates calculate the distance between two coordinates in 2d where all the values are integers but at least one is negative amy is trying to work out the distance between these two points \ 25 \ and \ 71 \ she labels them like this \ \begin{array}{cccc}x_{1} y_{1} x_{2} y_{2} \\ 2 5 7 1\end{array} \ and then decides to use this formula \ \sqrt{\leftx_{2}x_{1}\right^{2}\lefty_{2}y_{1}\right^{2}} \ what does the first bracket equal \ 9^{2} \,1510
probability of single events know that the probabilities of exhaustive events must sum to 1 a bag contains some strawberry sweets some orange sweets and some blackcurrant sweets the probability of choosing a strawberry sweet is \ 08 \ what is the probability of choosing an orange sweet \ 02 \,1511
naming coordinates in 2d understand key loci terms like equidistant and perpendicular a set of axes xaxis from 4 to 4 yaxis from 4 to 4 a red line is drawn from 22 to 22 the red line is _________ to the y axis equidistant,1513
parallel lines recognise perpendicular lines an image of 8 line segments on a square grid ab is a vertical line measuring 4 units cd is a vertical line measuring 2 units ef is a diagonal line with a positive gradient of 4 gh is a diagonal line with a negative gradient of 4 ij is a horizontal line measuring 3 units kl is a diagonal line with a negative gradient of 1 mn is a diagonal line with a positive gradient of 1 op is a diagonal line with a positive gradient of 4 which line segment is perpendicular to \ \mathrm{mn} \ op,1513
expanding single brackets multiply a single term over a bracket where the term on the outside is a number and the inside contains a linear expression expand and simplify \ 42 x15 x9 \ \ 13 x5 \,1514
time convert from hours to minutes hannahs journey to camp is \ 3 \ hours and \ 26 \ minutes toris journey to camp is \ 204 \ minutes what is the difference in their journeys in minutes \ 410 \ minutes,1514
mental addition and subtraction complete mental subtraction problems up to 1000 \ 20436 \ \ 240 \,1514
adding and subtracting fractions subtract proper fractions with different denominators where one is a multiple of the other calculate \ \frac{5}{9}\frac{1}{3} \ \ \frac{8}{9} \,1514
adding and subtracting with decimals subtract decimals where the numbers involved have a different number of decimal places \ 47231 \ what should replace the star \ 782 \,1514
mental addition and subtraction complete missing number mental addition problems with numbers over 1000 a \ 3 \ digit number belongs in this box to make the calculation true \ 467\square1253 \ what is the \ 3^{\text {rd }} \ digit of the number that belongs in the box \ 0 \,1514
real life graphs given a situation sketch an appropriate real life graph a taxi company has a \ 150 \ fixed charge and then charges \ 60 p \ per mile sam correctly sketches a graph to show the cost of different length journeys with the company which of the following graphs would best match sams sketch a graph with distance on the horizontal axis and cost on the vertical axis the graph starts at the origin and travels in a straight line right and upwards,1519
real life graphs read values off a displacementtime graph this graph shows the position of a ball relative to a fixed point over time approximately how far away from its starting point is the ball after \ 8 \ seconds a graph showing time secs on the horizontal axis and position m on the vertical axis the graph starts at 06 travels in a straight line to 815 then a straight line to 1615 then a straight line to 240 \ 145 \mathrm{m} \,1519
volume and capacity units identify a unit of volume or capacity sally has answered a question on volume her answer is \ 500 \ behind the star she has written the units that she used which of the following units is definitely wrong \ 500 \\bigstar \ \ l \,1520
volume and capacity units identify a unit of volume or capacity james has answered a question on volume his answer is 85 behind the star he has written the units that he used \ 85 \\bigstar \ which of the following units is definitely wrong \ l \,1520
volume of prisms identify a unit of volume or capacity which of the following is not a measure of volume litres,1520
fractions of an amount read fractions how do you say this fraction \ \frac{3}{5} \ third fifths,1523
area of simple shapes given the perimeter work out a missing length requiring knowledge of the geometrical properties of the shape a shape is made up of a square and a rectangle \begin{tabular}{ll} \hline \\ \hline \\ \hline \end{tabular} the perimeter of the shape is \ 30 \mathrm{cm} \ the area of the square is \ 16 \mathrm{cm}^{2} \ what is the area of the shape \ 4 \mathrm{cm}^{2} \,1527
missing lengths calculate missing lengths of shapes by geometrical inference where the lengths involve algebraic expressions what length replaces the \ \color{green}\bigstar \ a diagram showing a compound shape it is an l shape rotated 90 degrees clockwise the top full width is 3x4 the partial width to the right is x4 the left full height is 5 the partial height on the right is 3 there is a green star on the left partial width at the bottom of the diagram not enough information,1527
compound area calculate compound area involving just rectangles and squares where the dimensions are given in the same units what is the area of the shaded section of this composite shape made from rectangles a composite shape that looks like a staircase going up from left to right consisting of 3 steps the full width of the diagram is 23m the width of the first lower step is 7m the width of the third top step is 6m the full height of the diagram is 22m the height os the first lower step is 5m the height of the third top step is 8m the shaded section is a rectangle which starts in the top left of the second middle step and finishes in the bottom right of the diagram \ 108 \mathrm{m}^{2} \,1527
compound area calculate compound area involving just rectangles and squares where the dimensions are given in the same units paige kaci and david want to find the area of the school playground they each do it a different way who is correct a compound shape made up of two rectangles dimensions are 6 metres by 12 metres and also 4 metres by 8 metres two sides do not have measurements so need to be deduced david \ 12 \times 106 \times 4 \,1527
missing lengths calculate missing lengths of shapes by geometrical inference where the lengths involve algebraic expressions what length replaces the \ \color{green}\bigstar \ a diagram showing a compound shape it is an l shape rotated 90 degrees clockwise the top full width is 3x4 the partial width to the right is 2x the left full height is 5 the partial height on the right is 2 there is a green star on the left partial width at the bottom of the diagram not enough information,1527
compound area calculate compound area involving just rectangles and squares where the dimensions are given in the same units paige kaci and david want to find the area of the school playground they each do it a different way who is correct a compound shape making an l shape the full width across the bottom is 9m the partial width on the top is 5m the full height on the left is 10m the partial height on the right is 6m kaci \ 10 \times 59 \times 6 \,1527
angle facts with parallel lines find missing angles on parallel lines using more than one angle fact jane is trying to find the angles \ x \ and \ y \ here are her workings which step is incorrect a diagram showing parallel lines and two transversals some angles are given and one is labelled x both steps are incorrect,1528
angle facts with parallel lines identify a transversal what is the name given to the red line that intersects the two dashed lines shows two straight horizontal dashed lines that are converging and are both intersected by a solid red line alternate,1528
rounding to decimal places round numbers between 0 and 1 to two significant figures tom and katie are arguing about rounding tom says \ \mathbf{0 0 3 4 5 6} \ rounded to \ 2 \ significant figures is \ \mathbf{0 0 3} \ katie says \ 003456 \ rounded to \ 2 \ decimal places is \ \mathbf{0 0 3} \ who is correct neither is correct,1529
trial and improvement and iterative methods select the correct answer to an iteration question to the required degree of accuracy \ x_{n1}5\frac{1}{x_{n}} \ using a starting value of \ x_{1}2 \ what is the solution to \ x5\frac{1}{x} \ to \ 2 \ decimal places \ 48 \,1529
trial and improvement and iterative methods select the correct answer to an iteration question to the required degree of accuracy \ x_{n1}10\frac{1}{x_{n}} \ using a starting value of \ x_{1}4 \ what is the solution to \ x10\frac{1}{x} \ to \ 2 \ decimal places \ 99 \,1529
real life graphs given a situation sketch an appropriate speedtime graph sunita accelerates quickly then travels at a constant speed then slowly comes to rest which of the following velocity \ v \ time \ t \ graphs is most likely to illustrate sunitas journey a graph with time on the horizontal axis and distance on the vertical axis the graph starts at the origin travels right and up in a straight line travels horizontally right then travels right and down in a more steep straight line than the start until it reaches the horizontal axis,1530
time series and line graphs interpret continuous data using a line graph this graph shows the temperature in dans garden in a \ 24 \ hour period in which \ 4 \ hour period did the temperature fall the most a graph showing the temperature in dans house over a 24 hours period at 0000 the temperature is 2 degrees at 0400 it is 4 degrees at 0800 it is 0 degrees at 1200 it is 5 degrees at 1600 it is 8 degrees at 2000 it is 3 degrees and at 0000 it is 0 degrees \ \begin{aligned} 20 00 \text { to } \\ 00 00\end{aligned} \,1530
venn diagrams interpret what the numbers in each region of a double venn diagram mean all the students in a class were asked if they have a brother sister both or none the venn diagram shows the results a venn diagram with two sets one labelled brother and one labelled sister the number 11 is written in brother without the intersection number 7 is in sister without the intersection the number 4 is in the intersection of brother and sister the number 6 is outside the circles how many students are in the class \ 22 \,1532
venn diagrams interpret what the numbers in each region of a double venn diagram mean all the students in a class were asked if they have a brother sister both or none the venn diagram shows the results a venn diagram with two sets one labelled brother and one labelled sister the number 10 is written in brother without the intersection number 5 is in sister without the intersection the number 7 is in the intersection of brother and sister the number 9 is outside the circles how many students are in the class \ 21 \,1532
mental multiplication and division recognise and use efficient methods for mental multiplication tom and katie are discussing ways to calculate \ 59 \times 4 \ mentally tom doubles \ 59 \ and then doubles the answer katie does \ 60 \times 4 \ and then subtracts \ 4 \ from the answer who would get the correct answer only katie,1534
factorising into a double bracket factorise a quadratic expression in the form x bx c which multiplication will help factorise \ x^{2}33 x32 \ \ 4 \times 8 \,1535
factorising into a double bracket factorise a quadratic expression in the form x bx c which multiplication will help factorise \ x^{2}13 x30 \ \ 5 \times 6 \,1535
factorising into a double bracket factorise a quadratic expression in the form x bx c which answer shows the correct factorisation of \ x^{2}x6 \ \ x3x2 \,1535
enlargement describe an enlargement with no centre of enlargement given by a positive scale factor bigger than 1 shape a has been enlarged to get shape b what is the scale factor of the enlargement triangle a is two squares across one square up triangle b is six squares across and three squares up \ 3 \,1536
sketching from completing the square form given a sketch of a quadratic graph in the form x p q work out its completed the square form what is the equation of this curve a set of axes with a quadratic graph drawn on the graph is yx^2 translated 2 squares to the left and 5 squares down \ yx2^{2}5 \,1537
rearranging formula and equations rearrange formulae to change the subject where the subject appears once and two steps are needed the formula for finding the average speed is \ \text { speed }s\frac{\text { distance }d}{\text { time }t} \ which of the following are not correct \ ds t \,1540
simplifying algebraic fractions simplify an algebraic fraction by factorising both the numerator and denominator simplify the following if possible \ \frac{5 m10}{m^{2}3 m10} \ does not simplify,1540
simplifying algebraic fractions simplify an algebraic fraction by factorising the numerator simplify the following if possible \ \frac{69 m}{3} \ none of the options,1540
fractions of an amount express one quantity as a fraction of another a group of \ 8 \ friends share \ 6 \ equally what fraction of the money do they each get \ \frac{8}{6} \,1542
writing expressions write algebraic expressions with correct algebraic convention which answer shows the following calculation using the correct algebraic convention \ c \divh4 \ \ \frac{h4}{c} \,1542
mental multiplication and division express a division as a fraction which calculation is equivalent to the fraction \ \frac{3}{4} \ \ 4 \div 3 \,1542
plotting lines from tables of values given a positive x value find a y value in a table of values for lines in the form y mx c this is a table of values for \ y2 xc \ what should replace the star \begin{tabular}{lllc} \ x \ \ 0 \ \ 3 \ \\ \hline\ y \ \ 5 \ \ 3 \ \end{tabular} \ 6 \,1543
plotting lines from tables of values given a positive x value find a y value in a table of values for lines in the form y mx c \begin{tabular}{llll} \ x \ \ \ \ 0 \ \ 3 \ \\ \hline\ y \ \ 7 \ \ 5 \ \ \color{gold}\bigstar\ \ \\ \end{tabular} this is a table of values for \ y2 xc \ what should replace the star \ 6 \,1543
basic angle facts straight line opposite around a point etc work out the size of each interior angle in a regular polygon the diagram shows a regular hexagon and a square what is the size of angle \ a \ a regular hexagon and square joined on one side with the angle between them labelled a not to scale \ 210^{\circ} \,1550
factors and highest common factor identify factors of algebraic expressions tom and katie are discussing factors tom says \ 4 \ is a common factor of \ 6 x \ and \ 9 y^{2} \ katie says \ y \ is a common factor of \ 6 x \ and \ 9 y^{2} \ who is correct both tom and katie,1554
factors and highest common factor identify factors of algebraic expressions tom and katie are discussing factors tom says \ 3 \ is a common factor of \ 12 x \ and \ 15 y^{2} \ katie says \ x \ is a common factor of \ 12 x \ and \ 15 y^{2} \ who is correct neither is correct,1554
factors and highest common factor identify factors of algebraic expressions tom and katie are discussing factors tom says \ 3 \ is a common factor of \ 6 x \ and \ 9 y \ katie says \ x \ is a common factor of \ 6 x \ and \ 9 y \ who is correct neither is correct,1554
place value recognise integers expressed visually what number is represented below an image showing four rods each cut into ten squares three individual squares and one large square cut into ten rows and ten columns \ 134 \,1556
multiplying and dividing negative numbers carry out division problems involving one negative integer \ 12 \div4 \ \ 3 \,1558
multiplying and dividing negative numbers carry out division problems involving negative nonintegers \ \frac{3 \times2}{02} \ \ 30 \,1558
cubics and reciprocals given an x value find the corresponding y value from a nonlinear graph here is the graph of \ y\frac{4}{x} \ what is the value of \ y \ when \ x1 \ a graph with two curves y axis from 5 to 5 and x axis from 5 to 5 marked in increments of 1 one curve is in the positive x positive y quadrant it starts at the top close to the line x 1 as we move right it drops very quickly towards the x axis then levels off to travel almost parallel to the line y 1 it goes through 1 4 22 and 41 one curve is in the negative x negative y quadrant it starts at the top left of the quadrant almost parallel to y 1 then we move right and it curves downwards towards the y axis then levels off to travel almost parallel to the x 1 line it goes through 4 1 2 2 and 14 \ 4 \,1558
real life graphs interpret the gradient on a linear section on a real life graph jadon decides to go for a run the graph on the right shows jadons speed in metres per second \ s \ over time in seconds \ t \ the gradient of the negative sloping section of the graph is \ 08 \ which of the following does that \ 08 \ best represent a sketch of a graph with s on the y axis and t on the x axis a straight line slopes upwards from the origin 23 of the way up the graph 15 across the graph it then becomes horizontal for the next 15 of the graph before sloping downwards in a straight line for the remainder of the graph jadon is accelerating at a rate of \ 08 \mathrm{m} \mathrm{s}^{2} \,1559
averages and range from grouped data calculate the mean from a frequency table the table below is a summary of the number of spots counted on \ 25 \ ladybirds calculate the mean number of spots per ladybird \begin{tabular}{cc} number of spots\\ frequency \hline \ 5 \ \ 4 \ \\ \hline \ 6 \ \ 9 \ \\ \hline \ 7 \ \ 9 \ \\ \hline \ 8 \ \ 3 \ \\ \hline \end{tabular} \ 016 \ 2dp,1561
linear equations solve twostep linear equations with the variable on one side involving positive fractions solve the equation \ \frac{t1}{3}\frac{5}{4} \ \ t\frac{3}{4} \,1566
horizontal and vertical lines recognise the equations of horizontal lines from a diagram what is the equation of this line a set of axes with a line drawn on the lines passes through the points 02 12 22 32 and 42 \ y2 x \,1568
written multiplication multiply 2 digit integers by 2 digit integers using the grid method if you use the grid method to calculate \ 35 \times 26 \ what should replace the star \begin{tabular}{ccc} \hline\ \times \ \ 30 \ \ 5 \ \\ \hline \ 20 \ \\bigstar\ \\ \hline \ 6 \ \\ \hline \end{tabular} \ 25 \,1577
linear sequences nth term use a linear sequence expressed as a pattern to make a prediction about another term in the sequence other than the next one here are the first \ 4 \ terms of a linear sequence a sequence of 4 patterns that are the first 4 terms of a sequence the first pattern is a rectangle made of 3 squares stacked vertically the second pattern is an l shape made of 4 squares it is the same as the first pattern but with 1 square stuck to the right of the square that is at the bottom of the rectangle the 3rd pattern is an l shape made of 5 squares it is the same as the 2nd pattern but with 1 more square added to the right of the squares at the bottom the 4th pattern is an l shape made of 6 squares it is the same as the 3rd pattern but with 1 more square added to the right of the squares at the bottom how many squares would be in the \ 10^{\text {th }} \ term \ 30 \,1582
real life graphs read values off a real life graph lethna pays at one rate for the first \ 100 \ units of electricity she uses she pays at a different rate for all the other units of electricity she uses how much must she pay for using a total of \ 1000 \ units of electricity a graph showing how the cost changes for different numbers of units the first 100 units cost 025 per unit then the rate changes to 010 per unit \ 130 \,1582
real life graphs read values off a real life graph lethna pays at one rate for the first \ 100 \ units of electricity she uses she pays at a different rate for all the other units of electricity she uses how much must she pay for using a total of \ 800 \ units of electricity a graph showing how the cost changes for different numbers of units the first 100 units cost 025 per unit then the rate changes to 010 per unit \ 110 \,1582
linear sequences nth term find the nth term rule for a descending integer linear sequence here are the first three terms of a sequence \ \begin{array}{llll}94 86 78 \ldots\end{array} \ find an expression for the \ n \th term of this sequence \ 8 n \,1582
real life graphs calculate distance where speed and time are in the appropriate units this displacementtime graph shows \ 10 \ seconds of mos journey home during that time he travelled at a speed of \ 15 \mathrm{m} \mathrm{s} \ what distance should replace the star the graph has its vertical axis labelled distance m and it has no scale written except for a star three squares up the horizontal axis is labelled time secs and has the scale 0 2 4 6 8 10 in even steps the graph is a straight line sloping down from 0 star to 10 0 \ 15 \mathrm{m} \,1585
angle facts with parallel lines identify alternate angles tom and katie are arguing about alternate angles tom says angles \ p \ and \ q \ are alternate katie says angles \ p \ and \ q \ are equal who is correct shows two non parallel lines that are intersected by another line angles p and q are both on the outside of the lines and on opposite sides of the transversal neither is correct,1588
estimation round numbers to an appropriate degree to estimate the answer to a calculation when estimating the answer to a complicated problem involving \ 0482 \ you should instead use \ 048 \,1591
multiplying and dividing algebraic fractions simplify an algebraic fraction by factorising both the numerator and denominator write the following as a single fraction giving your answer as simply as possible \ \frac{4 t^{2}4 t48}{8} \times \frac{2}{t4} \ \ \frac{t^{2}t12}{t4} \,1593
multiples and lowest common multiple identify multiples of a number if you list the multiples of \ 15 \ in ascending order what is the \ 5^{\text {th }} \ number in the list \ 90 \,1595
multiplying and dividing negative numbers carry out missing number multiplication problems involving negative integers what should replace the star \ 6 \times \color{gold}\bigstar \color{black} 8 \ \ \frac{8}{6} \,1597
expanding double brackets expand two brackets with linear terms in the form x a which of the following answers shows a correct expansion and simplification of the expression below \ x4^{2} \ \ x^{2}8 x16 \,1597
expanding double brackets expand two brackets with linear terms in the form x ax b multiply out the brackets \ m3m2 \ \ m^{2}5 m6 \,1597
expanding double brackets expand two brackets with linear terms in the form x ax b multiply out the brackets \ m5m7 \ \ m^{2}12 m35 \,1597
factorising into a double bracket factorise a quadratic expression in the form x bx c tom and katie are arguing about factorising tom says \ x^{2}5 x6 \equivx3x2 \ katie says \ x^{2}5 x6 \equivx3x2 \ who is correct both tom and katie,1597
quadratic equations solve quadratic equations using the quadratic formula where the coefficient of x is not 1 mo wants to solve this equation using the quadratic formula \ 5 h^{2}3 h20 \ what should replace the triangle \ \pm \sqrt{\triangle} \ \ 9 \,1597
algebraic proof prove statements involving positive and negative numbers which of these could be used as a counter example to disprove katies theory that \ 2 n^{2}1 \ is positive \ 21^{2}1 \,1597
sketching from factorised form sketch curves in the form x ax b indicating where they cross the axes \ yx8x6 \ \ yx8x6 \ where does this curve intercept the \ y \ axis where does this curve intercept the \ y \ axis \ 048 \ \ 048 \,1597
